experiment_id,run_id,condition,task_name,global_instance_id,task_instance_id,trajectory_index,split,run_dir,run_present,marker,completed,failure_class,requested_seed,seed_supported,model,model_revision,endpoint,temperature,max_tokens,confidence_mode,timeout_seconds,prompt_hash,final_response_raw_chars,solution_block_status,final_answer_parsed,answer_canonical,answer_parse_status,answer_cluster_key,final_confidence,final_confidence_0_100,confidence_parse_status,wall_time_seconds,started_at,ended_at,error,llm_call_count,total_input_tokens,total_output_tokens,total_tokens,token_usage_available,model_time_seconds,tool_time_seconds,code_execution_count,tool_call_count,unique_tool_count,failed_tool_call_count,failed_tool_call_fraction,repeated_tool_call_count,repeated_tool_call_fraction,retry_count,parse_error_count,exception_count,retrieval_count,generated_chars,message_count,ai_message_count,observation_count,execute_block_count,solution_block_count,parse_error_message_count,visible_plan_step_count,plan_revision_count,finish_reasons,n_events,reward,strict_reward,evaluation_status,evaluation_error,correct,peak_input_tokens,runaway_generations,hard_budget_hits
track_c_adjudication_pilot,patient_gene_detection-i0001-adju-t0-4f6dadf2,adjudication,patient_gene_detection,163,1,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0001/adjudication/t0,True,COMPLETE,True,confidence_parse_failure,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,25e51e5716860ffb,2823,ok,"{""causal_gene"":[""ENSG00000173801""]}","{""causal_gene"":[""ENSG00000173801""]}",ok,ENSG00000173801,,,missing,575.872,1786402276.2219384,1786402852.1051304,,19,261243.0,12830.0,274073.0,True,325.3,243.375,17,2,1,1,0.058823529411764705,0,0.0,0,0,0,1,44030,36,35,17,17,1,0,18,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",85,1.0,1.0,ok,,1,25053,1,0
track_c_adjudication_pilot,patient_gene_detection-i0001-adju-t1-a47af179,adjudication,patient_gene_detection,163,1,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0001/adjudication/t1,True,FAILED,False,budget_terminated_consecutive_runaway,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,25e51e5716860ffb,0,empty,,,empty,,,,missing,969.997,1786402320.6515164,1786403290.6617699,BudgetExceeded: trajectory budget exceeded: consecutive_runaway,21,429763.0,19460.0,449223.0,True,526.483,427.499,17,7,3,5,0.29411764705882354,1,0.14285714285714285,0,0,1,1,50986,0,0,0,0,0,0,0,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""length"", ""length""]",105,0.0,0.0,unparseable_answer,,0,38537,4,0
track_c_adjudication_pilot,patient_gene_detection-i0001-adju-t2-bc3cf136,adjudication,patient_gene_detection,163,1,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0001/adjudication/t2,True,COMPLETE,True,confidence_parse_failure,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,25e51e5716860ffb,3732,ok,"{""causal_gene"":[""ENSG00000173801""]}","{""causal_gene"":[""ENSG00000173801""]}",ok,ENSG00000173801,,,missing,300.741,1786402343.8054411,1786402644.560065,,15,115461.0,11357.0,126818.0,True,289.722,1.73,13,0,0,2,0.15384615384615385,0,,0,0,0,1,36642,28,27,13,13,1,0,14,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",63,1.0,1.0,ok,,1,15560,1,0
track_c_adjudication_pilot,patient_gene_detection-i0034-adju-t0-d1fe27b2,adjudication,patient_gene_detection,170,34,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0034/adjudication/t0,True,COMPLETE,True,confidence_parse_failure,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,8640026f131916af,3461,ok,"{""causal_gene"":[""ENSG00000155657""]}","{""causal_gene"":[""ENSG00000155657""]}",ok,ENSG00000155657,,,missing,335.123,1786394512.2702177,1786394847.4010491,,22,202136.0,13492.0,215628.0,True,318.847,0.741,20,0,0,7,0.35,0,,0,0,0,1,48351,42,41,20,20,1,0,21,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",91,0.0,0.0,ok,,0,20624,1,0
track_c_adjudication_pilot,patient_gene_detection-i0034-adju-t1-8d48172b,adjudication,patient_gene_detection,170,34,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0034/adjudication/t1,True,COMPLETE,True,confidence_parse_failure,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,8640026f131916af,3579,ok,"{""causal_gene"":[""ENSG00000171714""]}","{""causal_gene"":[""ENSG00000171714""]}",ok,ENSG00000171714,,,missing,359.231,1786394518.0750997,1786394877.315945,,13,197065.0,11738.0,208803.0,True,278.145,71.471,11,1,1,1,0.09090909090909091,0,0.0,0,0,0,1,40284,24,23,11,11,1,0,12,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",56,1.0,1.0,ok,,1,23322,0,0
track_c_adjudication_pilot,patient_gene_detection-i0034-adju-t2-58eb1203,adjudication,patient_gene_detection,170,34,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0034/adjudication/t2,True,COMPLETE,True,confidence_parse_failure,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,8640026f131916af,2686,ok,"{""causal_gene"":[""ENSG00000103449""]}","{""causal_gene"":[""ENSG00000103449""]}",ok,ENSG00000103449,,,missing,583.041,1786394596.9904594,1786395180.045888,,24,313357.0,21716.0,335073.0,True,527.494,24.338,21,0,0,6,0.2857142857142857,0,,0,0,0,1,75991,46,44,21,21,1,1,23,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""stop"", ""stop"", ""stop""]",98,0.0,0.0,ok,,0,26760,2,0
track_c_adjudication_pilot,patient_gene_detection-i0049-adju-t0-8eefaf14,adjudication,patient_gene_detection,166,49,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0049/adjudication/t0,True,COMPLETE,True,confidence_parse_failure,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,f4ce420f996b2301,2776,ok,"{""causal_gene"":[""ENSG00000171302""]}","{""causal_gene"":[""ENSG00000171302""]}",ok,ENSG00000171302,,,missing,1099.082,1786394717.2953033,1786395816.3871696,,23,315094.0,14511.0,329605.0,True,364.817,696.413,21,2,2,6,0.2857142857142857,0,0.0,0,0,0,1,51072,44,43,21,21,1,0,22,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",100,1.0,1.0,ok,,1,28741,0,0
track_c_adjudication_pilot,patient_gene_detection-i0049-adju-t1-2ba012ff,adjudication,patient_gene_detection,166,49,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0049/adjudication/t1,True,COMPLETE,True,confidence_parse_failure,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,f4ce420f996b2301,1920,ok,"{""causal_gene"": [""ENSG00000080819""]}","{""causal_gene"":[""ENSG00000080819""]}",ok,ENSG00000080819,,,missing,428.439,1786394852.1057088,1786395280.5549073,,25,335909.0,15480.0,351389.0,True,390.16,12.812,23,0,0,3,0.13043478260869565,0,,0,0,0,1,51566,48,47,23,23,1,0,24,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",103,0.0,0.0,ok,,0,30115,0,0
track_c_adjudication_pilot,patient_gene_detection-i0049-adju-t2-bdd6ec11,adjudication,patient_gene_detection,166,49,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0049/adjudication/t2,True,FAILED,False,budget_terminated_consecutive_runaway,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,f4ce420f996b2301,0,empty,,,empty,,,,missing,1313.365,1786394881.4268224,1786396194.8039558,BudgetExceeded: trajectory budget exceeded: consecutive_runaway,16,282853.0,14420.0,297273.0,True,377.622,926.067,12,8,3,5,0.4166666666666667,2,0.25,0,0,1,1,33879,0,0,0,0,0,0,0,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""length"", ""length""]",89,0.0,0.0,unparseable_answer,,0,36203,4,0
track_c_adjudication_pilot,patient_gene_detection-i0080-adju-t0-6430ca81,adjudication,patient_gene_detection,168,80,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0080/adjudication/t0,True,COMPLETE,True,confidence_parse_failure,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,9fb3c131b92825d1,1484,ok,"{""causal_gene"":[""ENSG00000105983""]}
</","{""causal_gene"":[""ENSG00000105983""]}",ok,ENSG00000105983,,,missing,762.137,1786402382.3742435,1786403144.5202386,,17,220897.0,11048.0,231945.0,True,301.054,440.97,15,3,3,2,0.13333333333333333,0,0.0,0,0,0,1,35894,32,31,15,15,1,0,16,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",77,1.0,0.0,ok,,1,23220,0,0
track_c_adjudication_pilot,patient_gene_detection-i0080-adju-t1-5a91b4e9,adjudication,patient_gene_detection,168,80,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0080/adjudication/t1,True,FAILED,False,budget_terminated_consecutive_runaway,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,9fb3c131b92825d1,0,empty,,,empty,,,,missing,1393.387,1786402408.1317368,1786403801.527628,BudgetExceeded: trajectory budget exceeded: consecutive_runaway,29,528165.0,15646.0,543811.0,True,429.699,957.031,25,2,2,9,0.36,0,0.0,0,0,1,1,39055,0,0,0,0,0,0,0,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""length"", ""length""]",127,0.0,0.0,unparseable_answer,,0,35822,3,0
track_c_adjudication_pilot,patient_gene_detection-i0080-adju-t2-3464a964,adjudication,patient_gene_detection,168,80,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0080/adjudication/t2,True,FAILED,False,budget_terminated_consecutive_runaway,9002,True,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,9fb3c131b92825d1,0,empty,,,empty,,,,missing,1032.048,1786402468.3494654,1786403500.4096012,BudgetExceeded: trajectory budget exceeded: consecutive_runaway,19,324124.0,19872.0,343996.0,True,536.41,475.496,15,5,1,0,0.0,0,0.0,0,0,1,1,53463,0,0,0,0,0,0,0,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""length"", ""length""]",92,0.0,0.0,unparseable_answer,,0,34650,3,0
track_c_adjudication_pilot,patient_gene_detection-i0088-adju-t0-3863a7c0,adjudication,patient_gene_detection,183,88,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0088/adjudication/t0,True,FAILED,False,budget_terminated_consecutive_runaway,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,d599deb7e32c8a03,0,empty,,,empty,,,,missing,732.16,1786394943.6222715,1786395675.7964885,BudgetExceeded: trajectory budget exceeded: consecutive_runaway,30,478718.0,26041.0,504759.0,True,691.817,25.275,25,0,0,1,0.04,0,,0,0,1,1,79164,0,0,0,0,0,0,0,,"[""length"", ""stop"", ""stop"", ""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""length"", ""length""]",123,0.0,0.0,unparseable_answer,,0,34689,5,0
track_c_adjudication_pilot,patient_gene_detection-i0088-adju-t1-da100ce4,adjudication,patient_gene_detection,183,88,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0088/adjudication/t1,True,COMPLETE,True,confidence_parse_failure,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,d599deb7e32c8a03,4187,ok,"{""causal_gene"":[""ENSG00000101115""]}","{""causal_gene"":[""ENSG00000101115""]}",ok,ENSG00000101115,,,missing,487.358,1786395036.2389262,1786395523.6046853,,32,345081.0,17297.0,362378.0,True,462.813,8.972,30,0,0,9,0.3,0,,0,0,0,1,64320,62,61,30,30,1,0,31,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",132,0.0,0.0,ok,,0,27111,1,0
track_c_adjudication_pilot,patient_gene_detection-i0088-adju-t2-3e5ea1ad,adjudication,patient_gene_detection,183,88,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0088/adjudication/t2,True,FAILED,False,budget_terminated_consecutive_runaway,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,d599deb7e32c8a03,0,empty,,,empty,,,,missing,2004.658,1786395184.2866158,1786397188.961909,BudgetExceeded: trajectory budget exceeded: consecutive_runaway,25,435165.0,24698.0,459863.0,True,666.704,1322.151,20,4,4,5,0.25,0,0.0,0,0,1,1,65958,0,0,0,0,0,0,0,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""length"", ""length""]",114,0.0,0.0,unparseable_answer,,0,36860,4,0
track_c_adjudication_pilot,patient_gene_detection-i0161-adju-t0-b6914485,adjudication,patient_gene_detection,153,161,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0161/adjudication/t0,True,COMPLETE,True,confidence_parse_failure,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,689cf9f683e89379,2879,ok,"{""causal_gene"":[""ENSG00000139687""]}","{""causal_gene"":[""ENSG00000139687""]}",ok,ENSG00000139687,,,missing,508.929,1786402521.6303637,1786403030.5750072,,34,436534.0,19474.0,456008.0,True,497.474,4.276,32,0,0,6,0.1875,0,,0,0,0,1,65128,66,65,32,32,1,0,33,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",140,0.0,0.0,ok,,0,29475,1,0
track_c_adjudication_pilot,patient_gene_detection-i0161-adju-t1-2e586fc4,adjudication,patient_gene_detection,153,161,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0161/adjudication/t1,True,COMPLETE,True,confidence_parse_failure,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,689cf9f683e89379,2225,ok,"{""causal_gene"":[""ENSG00000120008""]}","{""causal_gene"":[""ENSG00000120008""]}",ok,ENSG00000120008,,,missing,413.629,1786402648.733839,1786403062.3730495,,25,312300.0,14894.0,327194.0,True,389.235,8.401,23,0,0,8,0.34782608695652173,0,,0,0,0,1,49139,48,47,23,23,1,0,24,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",102,0.0,0.0,ok,,0,29381,0,0
track_c_adjudication_pilot,patient_gene_detection-i0161-adju-t2-8147ab14,adjudication,patient_gene_detection,153,161,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0161/adjudication/t2,True,FAILED,False,budget_terminated_consecutive_runaway,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,689cf9f683e89379,0,empty,,,empty,,,,missing,647.517,1786402674.762289,1786403322.2924092,BudgetExceeded: trajectory budget exceeded: consecutive_runaway,26,460208.0,22812.0,483020.0,True,609.673,29.06,22,0,0,5,0.22727272727272727,0,,0,0,1,1,56463,0,0,0,0,0,0,0,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""length"", ""length""]",108,0.0,0.0,unparseable_answer,,0,36186,3,0
track_c_adjudication_pilot,patient_gene_detection-i0205-adju-t0-c0cebf13,adjudication,patient_gene_detection,169,205,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0205/adjudication/t0,True,FAILED,False,budget_terminated_consecutive_runaway,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,ccb47e135351f72f,0,empty,,,empty,,,,missing,459.681,1786395196.465566,1786395656.1729724,BudgetExceeded: trajectory budget exceeded: consecutive_runaway,19,384249.0,15102.0,399351.0,True,407.352,45.579,15,2,1,1,0.06666666666666667,0,0.0,0,0,1,1,37701,0,0,0,0,0,0,0,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""length"", ""length""]",84,0.0,0.0,unparseable_answer,,0,36265,3,0
track_c_adjudication_pilot,patient_gene_detection-i0205-adju-t1-5c5b9ee0,adjudication,patient_gene_detection,169,205,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0205/adjudication/t1,True,COMPLETE,True,confidence_parse_failure,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,ccb47e135351f72f,1758,ok,"{""causal_gene"": [""ENSG00000139219""]}","{""causal_gene"":[""ENSG00000139219""]}",ok,ENSG00000139219,,,missing,773.365,1786395285.049291,1786396058.4230905,,13,158524.0,8632.0,167156.0,True,220.264,537.966,11,0,0,0,0.0,0,,0,0,0,1,26807,24,23,11,11,1,0,12,,"[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",54,1.0,1.0,ok,,1,20281,0,0
track_c_adjudication_pilot,patient_gene_detection-i0205-adju-t2-873beaa5,adjudication,patient_gene_detection,169,205,2,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0205/adjudication/t2,True,COMPLETE,True,confidence_parse_failure,9002,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,ccb47e135351f72f,2738,ok,"{""causal_gene"":[""ENSG00000139219""]}","{""causal_gene"":[""ENSG00000139219""]}",ok,ENSG00000139219,,,missing,667.569,1786395528.9510798,1786396196.5393581,,14,192896.0,9689.0,202585.0,True,261.446,373.692,12,2,2,1,0.08333333333333333,0,0.0,0,0,0,1,29761,26,25,12,12,1,0,13,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",65,1.0,1.0,ok,,1,23050,1,0
track_c_adjudication_pilot,patient_gene_detection-i0251-adju-t0-f9ead671,adjudication,patient_gene_detection,146,251,0,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0251/adjudication/t0,True,COMPLETE,True,confidence_parse_failure,9000,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,bd5c0c452257333c,3266,ok,"{""causal_gene"":[""ENSG00000120457""]}","{""causal_gene"":[""ENSG00000120457""]}",ok,ENSG00000120457,,,missing,2071.614,1786395584.1773689,1786397655.8167095,,33,430824.0,20466.0,451290.0,True,539.326,1518.99,31,4,2,10,0.3225806451612903,0,0.0,0,0,0,1,69724,64,63,31,31,1,0,32,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop""]",145,0.0,0.0,ok,,0,28643,1,0
track_c_adjudication_pilot,patient_gene_detection-i0251-adju-t1-02795dd3,adjudication,patient_gene_detection,146,251,1,val,/scratch/11034/atzanakak/biomni_unc_runs/track_c_adjudication_pilot/runs/patient_gene_detection/i0251/adjudication/t1,True,FAILED,False,budget_terminated_consecutive_runaway,9001,False,biomni/Biomni-R0-32B-Preview,71432eb3d5e583bee757e0f9437a17e711e8e3d1,http://c561-007.stampede3.tacc.utexas.edu:30000/v1,0.7,2048,final_only,3600,bd5c0c452257333c,0,empty,,,empty,,,,missing,1002.431,1786395661.2319925,1786396663.6759925,BudgetExceeded: trajectory budget exceeded: consecutive_runaway,40,643826.0,38174.0,682000.0,True,975.414,4.59,31,0,0,3,0.0967741935483871,0,,0,0,1,1,128983,0,0,0,0,0,0,0,,"[""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""stop"", ""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""stop"", ""stop"", ""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""length"", ""length"", ""length""]",160,0.0,0.0,unparseable_answer,,0,36050,9,0
